comments	label
자기들끼리 법적으로 해결하면 되지 진짜 기자들 갑질 오진다	3
자기들 맘이 지 왜 남들이 더 난리야 특이해 이 나라 사람들	3
자기들은 백 하나 선물 받으면 어찌어찌 자랑하려고 애쓰면서 10년 만에 임신해서 차 선물 받은 거 에 올린 게 그리 배가 아프냐 ㅋㅋㅋ 어쩜 저리 못 났을까 ㅉㅉ	3
자기들이 열심히 해서 돈 벌었고 외국 나가 한국 이름 알리고 그랬으면 됐지 댁들은 실수 안 하니 댓글에 욕 달기 전에 본인들이나 똑바로 해	1
지디 얼굴이 변했네요 부어도 보이고	0
지똥갑 지금 똥 싸러 갑니다	5
지랄도 풍년이다 물 재앙이 과거사로 사 사건건 시 비 거니 아베가 화나서 난 사단인데 애먼 여행객한테 왜 지랄들이냐 아예 공항도 폐쇄하고 뱃길도 끊지 그러냐	4
지랄한 다ㅋㅋㅋ 대중들이 호구냐	5
지루하고 잼이 더럽게 없다 안 볼 것이다	1
지 몸이 다 참 견 말자 멋은 있네	0
지민아 사랑한다	0
지방 댄스팀임	3
지방 흡입하고 다이어트로 살 뺐다고 물건 팔다 걸려서 대국민 사과 눈물쑈 하던 분이 개념인 이 된 이 세상	1
지병이 치통인가요 여러분 치과 자주 가 고 예수님 믿읍시다	0
지성의 멋짐을 방해하는 여자 배우 아직 아역이 어 울릴 듯	6
지성이 더 잘생김	0
지아 송종국이랑 붕어빵처럼 닮아 인물 좋네 예쁜 거 보니 연예인 해도 되긋네 지 못생긴 어 미 안 닮기 다행이 다	2
지아는 어린 아이일 때도 차분하고 성숙하더니 가정사 시끄러웠어도 그대로 잘 큰 듯 엄마에겐 딸이 평생 친구인데 얼마나 이 쁠까	0
지연은 반드시 솔로 해야 한다 능력이 너무 아까워 좋은 노래 만난다면 언젠가 반드시 터질 거임	0
지연이 가수 활동하는 건 프로임 혼자 솔로 할 때 포스 보면 요즘 아이돌이랑은 포스가 다름	0
지연이 얼굴은 더 배우 같네	0
지오 쟤는 10년 전 엠블랙 때보다 어려졌 네 뽀샵 빨 인가 제모 빨 인가	1
지우 사마 행복하게 잘 사세요	0
지웅아 치료 잘 받고 꼭 살아라	0
지인들 다 있는 자리에서 포옹 한 번 한 거 가지고 연애를 한 다 어쩐다 게다가 까지 들 추어 내서	0
지인분들 여유 있는 분들 좀 도와 드리세요 너무 안타깝네	0
지지난달 킨텍스 전시장에서 이상 아 누나 봤는데 확실히 연예인은 급이 다르더 라 세월이 흘러도 이 쁘긴 진짜 이 쁘더라 예전에는 진짜 탑 급의 하이틴 스타였는데 악플러들 너희들이 이상아 악플 달 자격이나 있냐	0
지진희 연기 더럽게 못한 다 ㅠㅠ	0
지창욱 저 사이에 있으니까 성형이 확 나는데	5
지창욱 배우님 얼굴 공개 한 것에 사과해라 제대와 복귀 얼마 남지 않는 배우에게 무슨 횡포인가	0
지창욱은 좀 끄지고	5
제 코가 석자 ㅎ	1
지코도 한 물 갔는데 뭐 아이유 아니었으면 연간에도 못 들었을 곡	1
지코뿐만 아니라 에디 킴 박재정 얘네다 저 멤버들 아님 방송에서는 친하다고 자랑했다가 사건 터지니까 손절해 보리기 ㅋㅋㅋ 의 리도 없는 놈들 ㅋㅋㅋ 연예인들 참 인생 쉽게 사는 듯	3
제 혼자 잘 먹고 잘 살겠다고 남편 사고 좀 첫다고 바로 버리네 어휴	6
지효 남친임 넘보지 마세요	0
지효 싫다지 효를 만나는 의 건이 더 싫다 속상해 진짜 내가 신경 쓸 건 아닌데 니엘 아 그러지 마	0
직업이 대중이 ㄷㄷ 이 분도 쌀을 핵으로 만드는 연금술사	3
직업정신 투철하고 좋구먼	0
직원 임금체불하면서 지는 궁전에 사네	0
진사도 나갈 것 같던데 설마 박재민 쪽 팀에 합류해 남들 다 만들어 놓은 밥에 솓 가락 얹으려고 들어올 건가 아니면 인식이 오윤아 쪽으로 합류하려나	0
진실은 모르겠고 난 관상을 나름 중요하게 생각하는데 저 얼굴 아 야 비하게 생겼다	3
진실은 조만간 밝혀지겠지	0
진실하게 사과하면 시간이 지나면 개 돼 중들은 용서할 거임 ㅎㅎ	5
진심 기사 읽고도 갸우뚱함 이게 사과할 일인가요 화가 나 신 분들은 대체 뭐가 불편하셨어요 팬이라는 데 유부남이고 유부녀고 뭐가 중요	0
진심 둘 다 역겨워졌음 특히 오창석 아무리 대본이라도 그게 화낼 일이냐 인성 보인다 지가 큰 반지 사다 끼워 노코 그리고 둘이 껴안고 올라가는 장면 보고 너무 징그럽다 모텔 가는 삘 둘은 더 욕먹기 전에 하차하는 게 나을 듯	1
진심 따고 싶다	5
진심 못생겼다 ㅉㅉ	1
진심 세상 혼자 사 시네 갑자기 내 쪽으로 걸어 오시면 숨도 못 쉴 듯	7
진심 이게 재믺나요 너무 유치해요 ㅜㅜ	1
진심이든 아니든 관심 없는 애들 얘네 나오면 채널 돌림	1
진영아 원더걸스 재결합 가자	0
진영이 형님은 우리 곡의 하술사 행잉을 이기고 오셨으면 좋겠다는 마음입니다 형님	0
진우 설아의 행동들 이해불가	0
진작 이렇게 하지 그동안 너무 다큐 같았음 ㅡㅡ 유재석 박명수 정준하도 이런 식으로 하지	0
진정한 아재들은 젝키지	0
진짜 50 다 되어 가는데 저 정도 미모면 대단한 거죠	0
진짜 다	0
진짜 간지 난 다 ㅠ	0
진짜 궁금해서 그런데 온 우리가 부사장 혼외자인 건가요 아님 불륜녀인가요 전 여태 불륜녀인데 혼외자로 속이는 줄 알고 드라마 봤는데	0
진짜 극 강 미 모다 행복하게 잘 사세요	0
진짜 기대된다 파이팅	0
진짜 나이 들수록 잘 살아야 된다 얼굴 늙고 탐욕이 덕지덕지 보기 흉한 거 봐라 다른 동방신기 멤버들이랑 비교하면 저게 동방신기로 보이냐 진짜 돈도 돈이지만 착하게 살아야 곱게 늙음	3
진짜 난 송혜교 이 쁜 지 모르겠음 참고로 31살 남자임 내 블로그 들어오면 알겠지만 남자 맞음 근데 진짜로 난 정미애가 더 이 쁠 거 같음	0
진짜 내 일도 아닌데 암 걸릴 거 같아서 못 보겠다 ㅋㅋㅋ 백종원 대신 암 걸릴 거 같아	5
진짜 너무 보기 좋음	0
진짜 닮았네 너무 귀엽다	0
진짜 대 박 좋아요	0
진짜 대한민국 원탑	0
진짜 더럽게 못 생겼네 아무리 뽈 잘 차 고 돈 많아도 저 얼굴이랑은 못 살 것 같다 비위도 좋네 ㅉㅉ	4
진짜 매력 쩔어 볼수록 매력적 질리지가 않음	0
진짜 멋있는 뽀 빠이 아저씨 감사합니다	0
진짜 멋있다	0
진짜 멋있다 ㄷ ㄷ	0
진짜 못생기긴 더럽게 못 생겼다 서울대 안 나왔으면 어쩔 뻔 봤냐	4
진짜 미 친 나라네	1
진짜 별 게 다 논란이야 어휴	1
진짜 별로였는데 원작 특유의 밝고 사랑스러운 분위기가 아닌 한국식 신파극 보고 짜증 나던데 ㅋㅋㅋ	0
진짜 보석함에 처 박혀 있는 보석은 씨엘 이하이 같은 아티스트들임 보석함이란 의 미 뻔히 알면서 그걸 타이틀로 삼는 건 그냥 팬들 농락하는 거 아닌가 싶음 양 현석 감 떨어진 건 알았는데 이렇게 멍청한 전개 보일 줄은 ㅋ	1
진짜 부족한 게 뭔지 볼 때마다 감탄해요 나의 롤 모델 안현모 씨	0
진짜 분위기 이쁘다 얼굴도 이 쁘고	0
진짜 빅뱅은 사회 악이네	3
진짜 산이 이 정도면 애잔하다 ㅋㅋㅋ 여자들 다 너 싫어해	2
진짜 세상에서 제일 부러운 삶이다 백종원 사람 정말 너무 진국이던데 부러워요 소유진 ㅠㅠㅠ	0
진짜 소소하게 재밌음 틀어놓기만 해도 힐링 되는 프로그램	0
진짜 쓰레기 같은 기사네 재벌가에 시집 간 아나운서 이야기에 누가 관심 가진다고	5
진짜 아이오아이에서 김범수 빼곤 다 사라지네	0
진짜 아기는 안 낳음	1
진짜 어 제 보고 왔는데 거짓말 하나 안 보태고 나 잼이더라 요즘 영화가 정말 없긴 한 가 보구나 하고 느낌	0
진짜 어 지간히 들 해라	0
진짜 여자 심각하게 예쁨	0
진짜 여자 연예인들은 나중에 자식들 생각해서라도 여자답게 행동하고 살았으면 김태희 나 김희애 등 얼마나 떳떳하냐 반대로 백지영이나 오양은 그게 뭐냐 남편과 자식은 또 무슨 죄고	6
진짜 여자는 꼭지가 이 뻐야 한 다 색깔도 핑크빛으로 시커면 꼭지는 싫어 냄새나	6
진짜 여자들은 50킬로 넘으면 극 혐인 듯	2
진짜 연기가 창피해서 그런 걸까 ㅋㅋㅋ	1
진짜 연기 못하는 애들만 모아뒀네 월 화 드라마가 시청률 똥 마이라 드라마 잠정 폐지까지 한다는 데 연기 못하는 아이돌들은 왜 자꾸 갔다가 쓰는 건지 몰겠네 쌍수 해서 얼굴 쳐다보는 것도 졸 부단이 구 소름 돋는 발 연기에 그러니 시청률이 2 지	3
진짜 예쁨	0
진짜 욕심 많아 보이게 생겼다	3
진짜 우리나라에 불편한 사람들 많다 ㅋㅋㅋ 자기들 현실에는 평생 해도 못 버는 돈 하루 만에 버니까 자기들 인생이랑 비교돼서 배 아픈 거 같은데 그냥 너희들 인생이나 생각해라 ㅋㅋ 남 까면서 자위 질 그만하고	4
진짜 이 딴 거 왜 하는 거지	1
진짜 이렇게 애 가지고도 축복 못 받기도 힘들 듯	0
진짜 이 쁘긴 이 쁘다	0
진짜 이 유리 님이 나오는 드라마는 다 챙겨본다 요즘 한국 드라마 너무 재미없어서 실망하던 와중에 정말 숨통이 쉬어지는 이 유리 씨의 연기였다 송창의 씨도 다시 보게 된 드라마 대상 가즈야	0
진짜 일본 놈인 줄 알았어요 ㅎㅎ 진짜 연기 잘하셨어요	0
진짜 자연 미인 이더라 어떻게 얼굴이 그대로냐 더구나 저 얼굴에 애도 한 명 있는 걸로 아는데 진짜 관리 잘했다 많은 활동해주세요	7
진짜 잘 자랐다 성격도 좋음 나 혼자 여행 잘 봤어요	0
진짜 저런 거짓 루머 퍼 트리는 놈들은 평생 백수에 탈모 여드름 있는 놈들 일 듯	3
진짜 제대로 병 맛에 다 너무 재밌음ㅋㅋ	0
진짜 주리 화사 누나 방송 때마다 털털 한 모습이 너무 좋고 무대 때마다 항상 빛나는 모습도 멋있어요 그래서 내가 무무가 됐지 앞으로 계속 꽃길만 걷자	0
진짜 직원들과 아티스트 생각을 많이 하시는 듯 복지ㅎㄷㄷ 보기 좋습니다	0
진짜 진리는 남자는 재력 여자는 미모인데 되지도 않는 것들이 넷에서만 피 터지게 싸우 네 ㅋㅋㅋ	6
진짜 창피하다 ㅋㅋㅋ 서양인들이 동양인은 다 저렇게 한 줄 알 듯	3
진짜 천사 아닌가 사람마다 다르지만 부부 관계에 있어서 성부 분도 엄청 중요한데 그냥 마음 하나로 요즘 여자들은 좀 배울 필요가 있다고 본 다 저런 부분이 아닌 전반적인 인성 부분에서	8
진짜 치사스럽 다 소속사 총동원령 내리고 구 혜선 파묻을 모양이 네 그래도 응원한 윤 사람도 많다 구혜선 힘내라	0
진짜 팬이면 계속 좋아하지	0
진짜 한 심한 국민들 준 게 할 짓거리 없나 보네 그러니 재앙이나 대통으로 뽑아놓지	4
진짜 한 혜진 얘는 왜 나와 ㅡ ㅡ 완존 나 잼	1
진짜 현빈이 아깝다 성형녀는 아니죠	3
진짜 힘들면 고인을 차마 입에 담는 것도 힘들어요 근데 너무 언급하셔서 진심인지 모르겠어요	3
진짜 열애 아니고 열애설 이예요 후	0
진짜 한심 이 시점에 전에 일본 간 사진 올렸다면 비웃은 거지 더 나쁜 인간 아님 노지리	1
진짜 진심 화나게 잼 없어서 채널 돌림 지 모교 가는 걸 예능에서 왜 해	1
진짜 가 나타났다 왕좌의 컴백이 기대되는군	0
진짜 여운이 많이 남기는 드라마 아이유 연기 진짜 잘한 다	0
진짜 이 만큼 버틴 것도 대단함 일반인으로 여신처럼 살아요 고 생했어요 태임 언니	0
진짜 재수 없네 카 악 퉤	5
진한 화장 화려한 외모 거부합니다 탈코르셋 운동 동참하지 않는 모든 여자 연예인들 불매합니다	2
진화야 더 늦기 전에 손절하고 어리고 이 쁜 애 만 나라	6
집 내부 인테리어에 비해 바깥 배경은 별로 네 저층에 살고 있나 보군 태풍에 물이 밀려 들어와 집안에 침수되어라	5
집사부 일체에 사부로 애들 잠깐 양념으로 나오는 건 그렇다 쳐도 이 영애 양심이 있는 여자냐 이 주일을 지 애들로 채우 네 네 애들이 사부냐 해도 너무한 다 사부는 개뿔 연예인 그리했으면 진짜 사부 노릇을 해야지 양심 불량	1
집안이 부자인 거 아니까 500 들고 와도 계약해주고 대출이자도 대납했겠지 여차하면 부모 찾아가면 되니까 재력 되잖아	3
징그러 구역질 난다	5
징글징글하다 ㅋㅋㅋ 나 영석은 여행 처 먹는 거 게임 이 세 개 아니면 못하냐 작작 좀 우려 먹어라 질린다	5
징글징글한 촛불 여잔데 일 장기 두르겠냐	4
징역 6월이면 교도소에서 6개월 생활하는 거죠	0
짜고 연출하는 상황극	0
짜고 친 느낌 ㅋㅋㅋ	1
짜증 여자 배우 김사랑인 줄 알았잖아	1
짝짓기 프로 광고나 질 그만해라	0
짬뽕집 설루션 한 거 맞나요 국물은 닭 뼈 너무 넣어서인지 텁텁하고 탕수육은 고기는 좋은데 소스에서 시큼한 맛 나고 홍콩 반점과 비교할 수조차 없는 맛이던 데	0
짱깨 방송은 짱 깨 궁에서 나 하시길	4
짱꼴라가 왜 우리나라 삼	4
쩔뚝이 아 걸어봐 ㅋㅋㅋ	4
쩝 진짜 공개 연애의 나쁜 예ㅜㅜ	0
쪼그만 게 까져가지고	3
쪽바리 고 홈	4
쪽팔리 년은 물러가라	2
좀 남의 여행까지 머라 하지 마세요 가족여행 간 게 무슨 죄니 진짜 미 친 대한민국	5
좀 만 더하면 인기가 쭉쭉 올라갈 수 있었는데 자기 본성을 못 속이고 뽀롱 나서 망한 케이스의 대표 주자들이지요 티아라 구하라 어 둘 다 라 자 돌림이네	4
쫑 나도 걸릴 게 없거든 바람 피워도 불륜도 아니고 재산 문제도 없고 쿨하지 이런 보도 나오면 거진 얼마 후 찠어지던데 얼마나 갈지	1
쭉 쉬세요	1
지라시에는 중기가 바람 피 없다고 하던데 ㅠ	3
찌질이들 보기 싫음 안 보면 될 것을 보면서 찡 얼대네 모지리들 ㅋㅋ 왜 사냐 모 지리들아 ㅋㅋ	4
지질한 한국 천 것들 남의 결혼 기사에 또 댓글 노리지 너희들보단 능력 좋고 잘 사는 사람이니 걱정은 너희들 버어러지 인생 에나 하거라 ㅋㅋㅋ	4
찍은 사람도 잘못이긴 한데 찍힌 사람도 잘못이지 어휴	1
찔리는 게 있으니까 기 자회견 하지 ㅋㅋㅋ 역시 변기의 맛	5
차두리라고 하면 되지 세지는 머야	0
차라리 공개 사과한 정우성한테 칭찬을 해주든가 여성을 꽃으로 비유한 표현을 지적해준 사람들한테 왜 뭐라 함	0
차라리 초밥집에서 회덮밥을 했으면 배도 부르고 좋지 않았을까 싶음 초밥만 고집한 게 좀 아쉽네요 9000원의 가격은 좋지만 돈 더 주고 배 어느 정도 찬 게 좋지 애매한 돈 내고 이도 저도 아니게 먹는 게 더 싫을 듯 ㅠㅠ	0
차선 긋는 형이 다 저 도로 차선 그려 주러 가 고 싶노 중앙선 저거 너무 한 거 아니가	0
차세대 홍어 퀸이 다치면 쓰긋냐	4
차예련 정말 예쁘다고 생각했는데 미우새에 나온 거 보니까 머리 스타일 문제인지 드라마에서 봤던 내가 아는 모습과 뭔가 묘하게 덜 이 뻐 보이는 것 같던 데	0
차예련 씨는 여전히 곱고 이쁘네요	0
차예련의 명품 사랑해ㅎ 저번 달에 백화점에서 명품 쓸어 가드만	0
차은우가 못 생겼다는 게 아니라 차은우 보다 더 잘난 사람 많은데 왜 쟤 가지고 난리임 진심 궁금	1
차은우는 신급이고 이 경규는 급 이야 비빌 걸 비벼라 할배요	1
차은우는 아스트로 탈퇴하고 배우 길 걸으면 안 되나요	0
찬 은혁이 진짜 나쁜 놈인데 결혼식 때 남편 있는 딴 여자한테 키스하고 채린 아 그냥 문제 상한테 가 지하방에 사는 운전기사가 뭐니 수준 떨어지게 ㅋ	4
